event-id,visible,timestamp,location-long,location-lat,comments,gps:hdop,gps:satellite-count,ground-speed,heading,height-above-ellipsoid,sequence-number,sigfox:computed-location-radius,sigfox:computed-location-source,sigfox:computed-location-status,sigfox:country,sigfox:device-type,sigfox:duplicates,sigfox:link-quality,sigfox:lqi,sigfox:operator,sigfox:rssi,tag-voltage,transmission-protocol,transmission-timestamp,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
23226412696,true,2022-07-20 03:02:00.000,9.839566666666666,47.6919,"500503",,,,,,821,,,,,,,,,,,3.7,"callback",2022-07-20 03:02:53.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23226523834,true,2022-07-20 04:03:00.000,9.8395,47.69178333333333,"500505",,,,,,823,,,,,,,,,,,3.7,"callback",2022-07-20 04:03:11.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23226615988,true,2022-07-20 05:01:00.000,9.8393,47.69205,"500507",,,,,,825,,,,,,,,,,,3.7,"callback",2022-07-20 05:01:53.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23226871171,true,2022-07-20 06:03:00.000,9.839266666666667,47.692166666666665,"600509",,,,,,827,,,,,,,,,,,3.8,"callback",2022-07-20 06:03:08.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23226954675,true,2022-07-20 07:02:00.000,9.839666666666666,47.69193333333333,"60050b",,,,,,829,,,,,,,,,,,3.8,"callback",2022-07-20 07:02:36.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23227263727,true,2022-07-20 08:02:00.000,9.8396,47.691916666666664,"60050d",,,,,,831,,,,,,,,,,,3.8,"callback",2022-07-20 08:02:10.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23227809518,true,2022-07-20 09:02:00.000,9.839566666666666,47.69205,"50050f",,,,,,833,,,,,,,,,,,3.7,"callback",2022-07-20 09:02:41.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23228313722,true,2022-07-20 10:02:00.000,9.839266666666667,47.69215,"500511",,,,,,835,,,,,,,,,,,3.7,"callback",2022-07-20 10:02:24.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23228948682,true,2022-07-20 11:02:00.000,9.839566666666666,47.692433333333334,"500513",,,,,,837,,,,,,,,,,,3.7,"callback",2022-07-20 11:02:26.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23229476147,true,2022-07-20 12:02:00.000,9.839466666666667,47.6921,"500515",,,,,,839,,,,,,,,,,,3.7,"callback",2022-07-20 12:03:06.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23229880256,true,2022-07-20 13:03:00.000,9.8396,47.69195,"500517",,,,,,841,,,,,,,,,,,3.7,"callback",2022-07-20 13:04:02.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23230209610,true,2022-07-20 14:03:00.000,9.8395,47.692033333333335,"500519",,,,,,843,,,,,,,,,,,3.7,"callback",2022-07-20 14:03:59.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23230401458,true,2022-07-20 15:03:00.000,9.8393,47.69205,"50051b",,,,,,845,,,,,,,,,,,3.7,"callback",2022-07-20 15:03:14.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23230638983,true,2022-07-20 16:02:00.000,9.839333333333334,47.692,"60051d",,,,,,847,,,,,,,,,,,3.8,"callback",2022-07-20 16:02:12.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23230977232,true,2022-07-20 17:02:00.000,9.839533333333334,47.69218333333333,"60051f",,,,,,849,,,,,,,,,,,3.8,"callback",2022-07-20 17:02:12.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23231137766,true,2022-07-20 18:02:00.000,9.8395,47.69198333333333,"500521",,,,,,851,,,,,,,,,,,3.7,"callback",2022-07-20 18:02:30.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23231903233,true,2022-07-20 19:01:00.000,9.839466666666667,47.691833333333335,"500523",,,,,,853,,,,,,,,,,,3.7,"callback",2022-07-20 19:01:55.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23232908549,true,2022-07-20 20:02:00.000,9.8394,47.69201666666667,"600525",,,,,,855,,,,,,,,,,,3.8,"callback",2022-07-20 20:02:53.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23233209649,true,2022-07-20 21:03:00.000,9.839366666666667,47.69195,"500527",,,,,,857,,,,,,,,,,,3.7,"callback",2022-07-20 21:03:32.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23233317573,true,2022-07-20 22:01:00.000,9.8393,47.6921,"500529",,,,,,859,,,,,,,,,,,3.7,"callback",2022-07-20 22:02:00.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23233458388,true,2022-07-20 23:02:00.000,9.839233333333333,47.69215,"60052b",,,,,,861,,,,,,,,,,,3.8,"callback",2022-07-20 23:02:51.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23233581248,true,2022-07-21 00:01:00.000,9.839833333333333,47.69201666666667,"60052d",,,,,,863,,,,,,,,,,,3.8,"callback",2022-07-21 00:02:03.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23233659678,true,2022-07-21 01:02:00.000,9.839666666666666,47.691833333333335,"50052f",,,,,,865,,,,,,,,,,,3.7,"callback",2022-07-21 01:02:51.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23233734645,true,2022-07-21 03:01:00.000,9.8395,47.69201666666667,"500533",,,,,,869,,,,,,,,,,,3.7,"callback",2022-07-21 03:01:55.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23233774151,true,2022-07-21 04:02:00.000,9.839233333333333,47.69231666666666,"500535",,,,,,871,,,,,,,,,,,3.7,"callback",2022-07-21 04:02:54.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23233862886,true,2022-07-21 05:02:00.000,9.8394,47.69206666666667,"500537",,,,,,873,,,,,,,,,,,3.7,"callback",2022-07-21 05:02:53.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23233942215,true,2022-07-21 06:02:00.000,9.8393,47.69201666666667,"600539",,,,,,875,,,,,,,,,,,3.8,"callback",2022-07-21 06:03:01.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23234060184,true,2022-07-21 07:02:00.000,9.8395,47.692,"50053b",,,,,,877,,,,,,,,,,,3.7,"callback",2022-07-21 07:02:55.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23234882690,true,2022-07-21 08:02:00.000,9.8405,47.69153333333333,"50053d",,,,,,879,,,,,,,,,,,3.7,"callback",2022-07-21 08:02:56.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23235240126,true,2022-07-21 09:03:00.000,9.839333333333334,47.692166666666665,"50053f",,,,,,881,,,,,,,,,,,3.7,"callback",2022-07-21 09:03:30.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23235483700,true,2022-07-21 10:01:00.000,9.8393,47.6921,"600541",,,,,,883,,,,,,,,,,,3.8,"bulk",2022-07-21 10:02:02.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23235859670,true,2022-07-21 11:03:00.000,9.839433333333334,47.69213333333333,"500543",,,,,,885,,,,,,,,,,,3.7,"callback",2022-07-21 11:03:12.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23236813907,true,2022-07-21 12:02:00.000,9.839366666666667,47.6921,"500545",,,,,,887,,,,,,,,,,,3.7,"bulk",2022-07-21 12:02:42.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23236135447,true,2022-07-21 13:02:00.000,9.839333333333334,47.692083333333336,"500547",,,,,,889,,,,,,,,,,,3.7,"callback",2022-07-21 13:02:58.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23236932494,true,2022-07-21 14:03:00.000,9.8394,47.692033333333335,"500549",,,,,,891,,,,,,,,,,,3.7,"callback",2022-07-21 14:03:30.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23237134399,true,2022-07-21 15:02:00.000,9.839333333333334,47.69218333333333,"60054b",,,,,,893,,,,,,,,,,,3.8,"callback",2022-07-21 15:02:13.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23237284309,true,2022-07-21 16:01:00.000,9.839533333333334,47.6918,"60054d",,,,,,895,,,,,,,,,,,3.8,"callback",2022-07-21 16:01:58.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23237547160,true,2022-07-21 17:03:00.000,9.839533333333334,47.69195,"50054f",,,,,,897,,,,,,,,,,,3.7,"callback",2022-07-21 17:03:30.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23237655557,true,2022-07-21 18:01:00.000,9.839633333333333,47.69198333333333,"500551",,,,,,899,,,,,,,,,,,3.7,"callback",2022-07-21 18:02:02.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23237918056,true,2022-07-21 19:02:00.000,9.839566666666666,47.69188333333334,"500553",,,,,,901,,,,,,,,,,,3.7,"callback",2022-07-21 19:02:54.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23238094699,true,2022-07-21 20:02:00.000,9.839666666666666,47.691766666666666,"500555",,,,,,903,,,,,,,,,,,3.7,"callback",2022-07-21 20:02:56.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23238263785,true,2022-07-21 21:02:00.000,9.8393,47.692083333333336,"500557",,,,,,905,,,,,,,,,,,3.7,"callback",2022-07-21 21:02:56.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23238522975,true,2022-07-21 22:02:00.000,9.839533333333334,47.69181666666667,"500559",,,,,,907,,,,,,,,,,,3.7,"callback",2022-07-21 22:02:52.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23238615984,true,2022-07-21 23:02:00.000,9.839366666666667,47.69193333333333,"50055b",,,,,,909,,,,,,,,,,,3.7,"callback",2022-07-21 23:02:12.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23238687275,true,2022-07-22 00:01:00.000,9.839433333333334,47.691916666666664,"50055d",,,,,,911,,,,,,,,,,,3.7,"callback",2022-07-22 00:01:53.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23238781021,true,2022-07-22 01:02:00.000,9.8395,47.69155,"50055f",,,,,,913,,,,,,,,,,,3.7,"callback",2022-07-22 01:02:54.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23238879064,true,2022-07-22 02:02:00.000,9.8395,47.69206666666667,"500561",,,,,,915,,,,,,,,,,,3.7,"callback",2022-07-22 02:02:56.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23238930801,true,2022-07-22 03:02:00.000,9.839466666666667,47.6921,"500563",,,,,,917,,,,,,,,,,,3.7,"callback",2022-07-22 03:02:52.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23238968615,true,2022-07-22 04:01:00.000,9.839433333333334,47.6921,"500565",,,,,,919,,,,,,,,,,,3.7,"callback",2022-07-22 04:02:03.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23239031904,true,2022-07-22 05:03:00.000,9.8394,47.692033333333335,"500567",,,,,,921,,,,,,,,,,,3.7,"callback",2022-07-22 05:03:11.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23239133996,true,2022-07-22 06:01:00.000,9.8394,47.69205,"500569",,,,,,923,,,,,,,,,,,3.7,"callback",2022-07-22 06:02:00.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23239220614,true,2022-07-22 07:02:00.000,9.839733333333333,47.6917,"50056b",,,,,,925,,,,,,,,,,,3.7,"callback",2022-07-22 07:03:03.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23240198596,true,2022-07-22 08:03:00.000,9.839466666666667,47.69215,"50056d",,,,,,927,,,,,,,,,,,3.7,"callback",2022-07-22 08:03:42.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23240577254,true,2022-07-22 09:02:00.000,9.839533333333334,47.692033333333335,"50056f",,,,,,929,,,,,,,,,,,3.7,"callback",2022-07-22 09:02:28.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23240760906,true,2022-07-22 10:02:00.000,9.839233333333333,47.692166666666665,"500571",,,,,,931,,,,,,,,,,,3.7,"callback",2022-07-22 10:02:42.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23241518669,true,2022-07-22 11:03:00.000,9.839366666666667,47.69205,"500573",,,,,,933,,,,,,,,,,,3.7,"callback",2022-07-22 11:03:11.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23242025172,true,2022-07-22 12:02:00.000,9.839433333333334,47.692083333333336,"500575",,,,,,935,,,,,,,,,,,3.7,"callback",2022-07-22 12:02:37.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23242500606,true,2022-07-22 13:03:00.000,9.839333333333334,47.69213333333333,"500577",,,,,,937,,,,,,,,,,,3.7,"callback",2022-07-22 13:03:16.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23242846183,true,2022-07-22 14:03:00.000,9.8394,47.692033333333335,"500579",,,,,,939,,,,,,,,,,,3.7,"callback",2022-07-22 14:03:11.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23243200493,true,2022-07-22 15:02:00.000,9.839433333333334,47.6921,"50057b",,,,,,941,,,,,,,,,,,3.7,"callback",2022-07-22 15:02:37.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23243392006,true,2022-07-22 16:01:00.000,9.839233333333333,47.692283333333336,"50057d",,,,,,943,,,,,,,,,,,3.7,"callback",2022-07-22 16:02:04.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23243634238,true,2022-07-22 17:03:00.000,9.839666666666666,47.692033333333335,"50057f",,,,,,945,,,,,,,,,,,3.7,"callback",2022-07-22 17:03:36.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23243833202,true,2022-07-22 18:01:00.000,9.8395,47.691833333333335,"500581",,,,,,947,,,,,,,,,,,3.7,"callback",2022-07-22 18:02:05.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23243980903,true,2022-07-22 19:02:00.000,9.839533333333334,47.69173333333333,"500583",,,,,,949,,,,,,,,,,,3.7,"callback",2022-07-22 19:02:59.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23244188217,true,2022-07-22 20:02:00.000,9.839533333333334,47.69213333333333,"500585",,,,,,951,,,,,,,,,,,3.7,"callback",2022-07-22 20:03:00.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23244269320,true,2022-07-22 21:03:00.000,9.839366666666667,47.69205,"500587",,,,,,953,,,,,,,,,,,3.7,"callback",2022-07-22 21:03:36.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23244728695,true,2022-07-22 22:01:00.000,9.839733333333333,47.691583333333334,"500589",,,,,,955,,,,,,,,,,,3.7,"callback",2022-07-22 22:02:02.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23244920760,true,2022-07-22 23:03:00.000,9.839433333333334,47.69193333333333,"50058b",,,,,,957,,,,,,,,,,,3.7,"callback",2022-07-22 23:03:29.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23244977020,true,2022-07-23 00:02:00.000,9.839333333333334,47.69215,"50058d",,,,,,959,,,,,,,,,,,3.7,"callback",2022-07-23 00:02:07.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23245064660,true,2022-07-23 01:01:00.000,9.839466666666667,47.6916,"50058f",,,,,,961,,,,,,,,,,,3.7,"callback",2022-07-23 01:02:03.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23245131583,true,2022-07-23 02:03:00.000,9.839466666666667,47.692,"500591",,,,,,963,,,,,,,,,,,3.7,"callback",2022-07-23 02:03:12.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23245154064,true,2022-07-23 03:01:00.000,9.839466666666667,47.69201666666667,"500593",,,,,,965,,,,,,,,,,,3.7,"callback",2022-07-23 03:01:55.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23245268327,true,2022-07-23 04:02:00.000,9.838733333333334,47.6931,"500595",,,,,,967,,,,,,,,,,,3.7,"callback",2022-07-23 04:02:55.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23245369923,true,2022-07-23 05:02:00.000,9.839466666666667,47.69225,"500597",,,,,,969,,,,,,,,,,,3.7,"callback",2022-07-23 05:02:54.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23245441993,true,2022-07-23 06:02:00.000,9.839333333333334,47.69213333333333,"500599",,,,,,971,,,,,,,,,,,3.7,"callback",2022-07-23 06:02:56.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23245562182,true,2022-07-23 07:02:00.000,9.839633333333333,47.69198333333333,"50059b",,,,,,973,,,,,,,,,,,3.7,"callback",2022-07-23 07:02:58.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23245734012,true,2022-07-23 08:03:00.000,9.839533333333334,47.692033333333335,"50059d",,,,,,975,,,,,,,,,,,3.7,"callback",2022-07-23 08:03:29.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23245936355,true,2022-07-23 09:01:00.000,9.839266666666667,47.692233333333334,"50059f",,,,,,977,,,,,,,,,,,3.7,"callback",2022-07-23 09:01:57.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23246084899,true,2022-07-23 10:03:00.000,9.8389,47.6921,"5005a1",,,,,,979,,,,,,,,,,,3.7,"callback",2022-07-23 10:03:08.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23246612048,true,2022-07-23 11:01:00.000,9.839166666666667,47.69206666666667,"5005a3",,,,,,981,,,,,,,,,,,3.7,"callback",2022-07-23 11:01:58.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23246895330,true,2022-07-23 12:03:00.000,9.839466666666667,47.69205,"5005a5",,,,,,983,,,,,,,,,,,3.7,"callback",2022-07-23 12:03:29.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23247207827,true,2022-07-23 13:02:00.000,9.839866666666667,47.69188333333334,"5005a7",,,,,,985,,,,,,,,,,,3.7,"callback",2022-07-23 13:02:39.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23247462813,true,2022-07-23 14:02:00.000,9.839366666666667,47.6921,"5005a9",,,,,,987,,,,,,,,,,,3.7,"callback",2022-07-23 14:02:10.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23247697378,true,2022-07-23 15:02:00.000,9.8396,47.69186666666667,"5005ab",,,,,,989,,,,,,,,,,,3.7,"callback",2022-07-23 15:02:41.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23247994268,true,2022-07-23 16:01:00.000,9.839433333333334,47.69181666666667,"5005ad",,,,,,991,,,,,,,,,,,3.7,"callback",2022-07-23 16:02:04.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23248317033,true,2022-07-23 17:02:00.000,9.839533333333334,47.6921,"5005af",,,,,,993,,,,,,,,,,,3.7,"callback",2022-07-23 17:02:58.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23248436156,true,2022-07-23 18:03:00.000,9.839933333333333,47.69175,"5005b1",,,,,,995,,,,,,,,,,,3.7,"callback",2022-07-23 18:03:29.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23248584400,true,2022-07-23 19:01:00.000,9.839366666666667,47.69195,"5005b3",,,,,,997,,,,,,,,,,,3.7,"callback",2022-07-23 19:01:57.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23248704480,true,2022-07-23 20:02:00.000,9.839233333333333,47.69218333333333,"5005b5",,,,,,999,,,,,,,,,,,3.7,"callback",2022-07-23 20:02:59.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23248870375,true,2022-07-23 21:02:00.000,9.839566666666666,47.69198333333333,"5005b7",,,,,,1001,,,,,,,,,,,3.7,"callback",2022-07-23 21:03:01.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23249004463,true,2022-07-23 22:02:00.000,9.839066666666668,47.692233333333334,"5005b9",,,,,,1003,,,,,,,,,,,3.7,"callback",2022-07-23 22:02:56.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23249143386,true,2022-07-23 23:02:00.000,9.839266666666667,47.69221666666667,"5005bb",,,,,,1005,,,,,,,,,,,3.7,"callback",2022-07-23 23:02:53.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23249242813,true,2022-07-24 00:02:00.000,9.839433333333334,47.6919,"5005bd",,,,,,1007,,,,,,,,,,,3.7,"callback",2022-07-24 00:02:55.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23249313117,true,2022-07-24 01:02:00.000,9.8392,47.692083333333336,"5005bf",,,,,,1009,,,,,,,,,,,3.7,"callback",2022-07-24 01:03:01.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23249388585,true,2022-07-24 02:03:00.000,9.839433333333334,47.69201666666667,"5005c1",,,,,,1011,,,,,,,,,,,3.7,"callback",2022-07-24 02:03:12.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23249425040,true,2022-07-24 03:01:00.000,9.8395,47.69193333333333,"5005c3",,,,,,1013,,,,,,,,,,,3.7,"callback",2022-07-24 03:01:55.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23249457491,true,2022-07-24 04:02:00.000,9.839266666666667,47.69221666666667,"5005c5",,,,,,1015,,,,,,,,,,,3.7,"callback",2022-07-24 04:02:52.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23249556473,true,2022-07-24 05:03:00.000,9.839666666666666,47.69195,"5005c7",,,,,,1017,,,,,,,,,,,3.7,"callback",2022-07-24 05:03:11.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23249629047,true,2022-07-24 06:01:00.000,9.839266666666667,47.69213333333333,"5005c9",,,,,,1019,,,,,,,,,,,3.7,"callback",2022-07-24 06:01:59.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23249719787,true,2022-07-24 07:03:00.000,9.839566666666666,47.692033333333335,"5005cb",,,,,,1021,,,,,,,,,,,3.7,"callback",2022-07-24 07:03:36.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23249823291,true,2022-07-24 08:02:00.000,9.839666666666666,47.6921,"5005cd",,,,,,1023,,,,,,,,,,,3.7,"callback",2022-07-24 08:02:19.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23249972902,true,2022-07-24 09:02:00.000,9.8395,47.69206666666667,"5005cf",,,,,,1025,,,,,,,,,,,3.7,"callback",2022-07-24 09:02:14.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23250534866,true,2022-07-24 10:02:00.000,9.8392,47.69221666666667,"5005d1",,,,,,1027,,,,,,,,,,,3.7,"callback",2022-07-24 10:02:29.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23251028077,true,2022-07-24 11:02:00.000,9.839366666666667,47.692033333333335,"5005d3",,,,,,1029,,,,,,,,,,,3.7,"callback",2022-07-24 11:03:06.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23251318523,true,2022-07-24 12:03:00.000,9.839366666666667,47.69198333333333,"5005d5",,,,,,1031,,,,,,,,,,,3.7,"callback",2022-07-24 12:03:36.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23257169255,true,2022-07-24 13:03:00.000,9.839566666666666,47.69195,"5005d7",,,,,,1033,,,,,,,,,,,3.7,"callback",2022-07-24 13:03:08.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23257417662,true,2022-07-24 14:02:00.000,9.839533333333334,47.692033333333335,"5005d9",,,,,,1035,,,,,,,,,,,3.7,"callback",2022-07-24 14:03:05.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23257722370,true,2022-07-24 15:03:00.000,9.839366666666667,47.692033333333335,"5005db",,,,,,1037,,,,,,,,,,,3.7,"callback",2022-07-24 15:03:32.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23257920795,true,2022-07-24 16:01:00.000,9.839333333333334,47.6919,"5005dd",,,,,,1039,,,,,,,,,,,3.7,"callback",2022-07-24 16:02:08.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23258215999,true,2022-07-24 17:02:00.000,9.839633333333333,47.69198333333333,"5005df",,,,,,1041,,,,,,,,,,,3.7,"callback",2022-07-24 17:02:59.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23258350758,true,2022-07-24 18:03:00.000,9.8393,47.692083333333336,"5005e1",,,,,,1043,,,,,,,,,,,3.7,"callback",2022-07-24 18:03:29.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23258797634,true,2022-07-24 19:01:00.000,9.839266666666667,47.69218333333333,"5005e3",,,,,,1045,,,,,,,,,,,3.7,"callback",2022-07-24 19:02:03.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23258940137,true,2022-07-24 20:02:00.000,9.841166666666666,47.6898,"5005e5",,,,,,1047,,,,,,,,,,,3.7,"callback",2022-07-24 20:03:02.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23259065314,true,2022-07-24 21:02:00.000,9.839566666666666,47.69198333333333,"5005e7",,,,,,1049,,,,,,,,,,,3.7,"callback",2022-07-24 21:03:07.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23259732777,true,2022-07-24 22:02:00.000,9.853766666666667,47.679116666666665,"5005e9",,,,,,1051,,,,,,,,,,,3.7,"callback",2022-07-24 22:02:57.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
23259918338,true,2022-07-24 23:02:00.000,9.839066666666668,47.692033333333335,"5005eb",,,,,,1053,,,,,,,,,,,3.7,"callback",2022-07-24 23:03:00.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
